transaction_id,customer_id,merchant_id,transaction_amount,card_type,transaction_status,device_type,account_age_months,transaction_date,region,is_fraud
TX106038,C16006,M1857,1435.72,Amex,Completed,POS,18,01-Jan-2026,South,0
TX107913,C54236,M2503,298.66,Discover,Failed,Mobile,87,2025-05-10,East,0
TX107569,C29410,M3392,1210.77,MasterCard,Completed,POS,60,11-04-2025,West,0
TX100149,C50857,M9129,83.69,Amex,Pending,ATM,54,2026-01-14,North,1
TX113808,C22656,M6649,1373.53,Visa,Pending,Desktop,98,2025-06-06 11:41:47,East,0
TX112807,C58311,M2381,1185.25,MasterCard,Reversed,Mobile,81,2025-02-14 08:18:15,East,0
TX113487,C36111,M8489,391.05,Amex,Completed,ATM,110,2025-05-17 14:42:19, East ,0
TX104819,C30232,M8033,965.18,Amex,Reversed,Desktop,21,05-06-2026,South,0
TX108935,C84946,M8170,53.84,Visa,Reversed,ATM,108,2025-04-12,North,0
TX103727,C92345,M2106,1084.66,Discover,Failed,Desktop,52,06-Dec-2025,East,0
TX108494,C80798,M8126,1470.79,MasterCard,Reversed,POS,116,07-27-2025,South,0
TX112188,C80282,M8126,705.45,Visa,Completed,Desktop,19,06-07-2025,West,0
TX108129,C29528,M6952,1468.53,Visa,Failed,POS,30,13-Apr-2025,South,0
TX101110,C65392,M6493,978.1,Amex,Pending,Desktop,0,04-10-2025,North,0
TX109701,C10350,M5193,559.76,Amex,Reversed,Desktop,98,2026-01-16 05:30:22,East,0
TX103763,C42018,M4770,1945.12,Amex,Completed,POS,12,09-Jun-2025,East,1
TX102959,C94696,M8581,1299.04,MasterCard,Completed,POS,55,2026-03-19 15:54:59,North,0
TX103350,C54597,M1713,581.88,Amex,Completed,Desktop,9,31-Jan-2025,North,0
TX106704,C80592,M2180,516.92,Amex,Failed,Mobile,62,05/01/2026,East,0
TX113551,C69871,M2858,408.73,Discover,Reversed,Mobile,115,27/12/2025,West,0
TX108315,C74451,M5128,578.38,MasterCard,Failed,Mobile,98,02-08-2025,South,1
TX108790,C80457,M5757,1841.22,Amex,Reversed,ATM,11,2026-02-23,North,1
TX101958,C22656,M8167,,Discover,Reversed,Mobile,69,02-May-2025,West,1
TX106500,C46347,M2118,863.31,Visa,Pending,Desktop,20,12-Sep-2025,East,0
TX108902,C81364,M6438,248.44,MasterCard,Pending,ATM,17,02-Dec-2025,South,0
TX100464,C55056,M4986,1576.01,Visa,Reversed,POS,59,12-Feb-2026,North,0
TX114134,C44760,M5742,,Visa,Pending,ATM,51,2025-05-07,South,0
TX111679,C13804,M3626,795.29,Visa,Pending,POS,29,21-Dec-2025,West,0
TX109268,C87580,M7937,1654.91,MasterCard,Reversed,Desktop,48,2025-12-24 21:57:17,North,0
TX110781,C29313,M7012,1676.61,MasterCard,Reversed,Desktop,120,04/03/2026,East,0
TX105971,C38893,M9897,1974.74,Discover,Pending,ATM,86,2025-09-22 00:50:24,North,1
TX102854,C99873,M4770,1295.57,Discover,Reversed,Desktop,85,2025-11-08,North,0
TX103296,C68028,M8381,697.36,Amex,Reversed,ATM,120,2025-07-16 11:01:46,West,0
TX104471,C70901,M1605,1699.01,Visa,Failed,POS,111,2025-05-01 22:51:08,West,1
TX113046,C99192,M2391,311.82,Amex,Pending,ATM,118,2026-01-29 00:26:21,North,0
TX110873,C10371,M3956,572.64,Visa,Reversed,Mobile,28,10-09-2025,east,0
TX105800,C22217,M6262,,MasterCard,Failed,POS,82,27-Oct-2025,East,0
TX105113,C67963,M3842,512.32,Amex,Completed,Desktop,102,11/05/2025,West,0
TX100683,C41195,M6119,72.34,Amex,Reversed,ATM,105,2026-05-10,North,0
TX114554,C27154,M7484,1059.08,Visa,Failed,Mobile,54,15/04/2026,North,0
TX104502,C40433,M9749,1385.19,Visa,Completed,Desktop,99,23/05/2025,North,0
TX108961,C90120,M3986,1749.07,Visa,Reversed,Mobile,62,2025-11-24 05:05:00,East,0
TX100884,C14288,M4515,892.58,Visa,Failed,POS,60,14-Jul-2025,East,0
TX104969,C95909,M5500,277.11,Discover,Reversed,ATM,93,2025-08-10 16:01:51,North,0
TX106980,C97881,M2106,406.11,MasterCard,Pending,Mobile,10,06-25-2025,East,0
TX105704,C77271,M2965,905.84,MasterCard,Failed,Desktop,6,2026-03-27 23:20:52, South ,0
TX108869,C45976,M6562,372.52,Discover,Reversed,POS,41,28-Aug-2025, East ,0
TX100692,C77952,M1502,654.95,Amex,Reversed,Mobile,82,08-07-2025,East,0
TX109536,C82132,M7095,845.09,MasterCard,Failed,POS,101,11-30-2025,North,0
TX114716,C62296,M1510,1048.68,Discover,Completed,Desktop,73,2026-02-12,South,0
TX112132,C72422,M1333,1714.79,Amex,Reversed,Desktop,14,2025-01-14 01:15:27,West,0
TX105184,C66333,M1627,1723.76,Visa,Completed,ATM,120,20-May-2025,North,0
TX112425,C71385,M5700,451.24,MasterCard,Completed,Desktop,106,07-04-2025,East,0
TX106934,C13280,M7077,1131.1,Visa,Reversed,Mobile,41,2025-11-08,East,0
TX113088,C63225,M7947,281.09,Visa,Completed,ATM,12,2026-01-21,West,0
TX108592,C41300,M6761,518.7,Visa,Failed,POS,19,13/11/2025,East,0
TX106857,C77889,M7116,1242.08,Visa,Pending,ATM,116,02-27-2025,West,0
TX107689,C86983,M1744,1654.38,Discover,Pending,ATM,7,2026-03-12,East,0
TX105893,C25220,M8740,1143.55,MasterCard,Pending,ATM,1,24/05/2025,East,0
TX104720,C16764,M2821,1830.31,Amex,Failed,POS,29,09-May-2025,North,1
TX114805,C46930,M7041,1079.83,Amex,Reversed,ATM,84,04-May-2026,East,0
TX100231,C19287,M8138,652.4,MasterCard,Pending,Mobile,50,09/02/2026,North,0
TX105341,C92155,M4131,233.71,Visa,Pending,ATM,33,2026-03-09 01:27:20,South,0
TX109185,C33053,M6080,1042.78,Visa,Reversed,Desktop,6,2025-10-27,East,0
TX105562,C84531,M1782,1466.72,Amex,Completed,POS,89,2025-06-29 12:06:50,East,0
TX103366,C99539,M6082,1955.22,Visa,Pending,Mobile,86,2025-05-03 00:47:36,East,0
TX112978,C31643,M4906,1737.7,Visa,Completed,ATM,109,2025-06-05 06:17:20,East,0
TX109203,C63523,M3449,826.84,Discover,Completed,ATM,15,13-Oct-2025,East,0
TX113932,C32280,M5678,1863.47,Discover,Failed,POS,13,02-07-2026,North,1
TX107503,C91439,M2438,187.15,Discover,Pending,ATM,48,06-Apr-2025,North,0
TX105910,C53065,M7797,1200.25,Visa,Reversed,Mobile,111,01-01-2025,West,0
TX111129,C24168,M3414,781.12,MasterCard,Reversed,ATM,22,30-Jul-2025,West,0
TX104339,C98125,M8179,1800.55,Amex,Failed,POS,8,05-21-2025,South,1
TX113256,C12719,M1854,1793.19,MasterCard,Completed,POS,111,2025-04-16,West,0
TX111558,C35825,M7022,1513.49,Amex,Completed,ATM,63,2025-07-09 07:57:02,North,0
TX100840,C62923,M7843,1727.65,Amex,Reversed,ATM,99,22/02/2026,West,0
TX108394,C30635,M4986,745.53,Visa,Failed,Mobile,42,2026-02-21,North,0
TX110233,C17716,M6517,695.2,Discover,Pending,ATM,65,2026-04-17,West,0
TX101792,C86350,M2695,510.04,Amex,Failed,ATM,42,2026-01-06,South,0
TX101557,C59856,M1627,205.51,Discover,Pending,POS,19,01-23-2026,North,0
TX103939,C96474,M4918,244.55,Discover,Pending,POS,69,10/08/2025,South,0
TX105446,C31465,M8147,366.2,Amex,Reversed,Mobile,0,22-Nov-2025, South ,0
TX105545,C83048,M9882,1651.58,Discover,Reversed,ATM,28,01-14-2025,South,0
TX110256,C60604,M4060,504.68,MasterCard,Failed,Desktop,78,21/04/2026,South,0
TX113036,C24871,M9641,208.41,Amex,Completed,Desktop,96,10-02-2025,West,0
TX113723,C65615,M2101,1985.72,Discover,Completed,Mobile,16,10-31-2025,West,1
TX114745,C46434,M7172,405.65,Discover,Pending,Mobile,20,07-03-2025,North,0
TX107265,C71993,M7116,836.57,MasterCard,Failed,Mobile,39,07-Jun-2025,South,0
TX100801,C88697,M9624,226.51,MasterCard,Completed,ATM,99,11-Jan-2026,East,0
TX108711,C73156,M8167,576.23,Visa,Pending,Desktop,120,2026-05-16 12:40:29,South,0
TX106644,C42914,M3535,392.27,Discover,Pending,Mobile,19,2025-09-02 14:41:53,East,0
TX107980,C92213,M3842,479.26,Visa,Reversed,Mobile,13,2025-05-15,East,0
TX107472,C50135,M2684,1744.57,Visa,Reversed,Desktop,26,2025-01-03 05:28:02,West,0
TX114816,C25915,M1269,885.86,Discover,Pending,Mobile,4,2026-05-16,South,0
TX109245,C29555,M7524,1150.03,Amex,Failed,Mobile,82,2025-06-24,North,0
TX105224,C67199,M7655,1444.23,MasterCard,Reversed,ATM,79,2026-05-05 02:19:14,East,0
TX105107,C24168,M9047,1815.98,Discover,Pending,Mobile,103,05-May-2025,South,1
TX114419,C65936,M9749,948.3,Discover,Pending,Mobile,28,2025-01-08 09:29:22,East,0
TX101073,C67422,M9189,1383.76,Visa,Completed,ATM,72,2025-10-25,South,0
TX110776,C67939,M3827,626.57,Amex,Completed,Desktop,15,2025-12-04,East,0
TX106094,C45774,M2680,311.62,Discover,Pending,Mobile,115,11-26-2025,South,0
TX111538,C63545,M1618,128.14,Visa,Completed,ATM,62,07/03/2026,East,0
TX101158,C95461,M3972,1128.03,Amex,Completed,ATM,31,2025-12-08,South,0
TX112513,C14165,M8581,370.14,Visa,Pending,ATM,105,02-Jan-2026,East,0
TX103321,C43289,M8170,1498.71,MasterCard,Failed,Desktop,21,29/05/2025, North ,0
TX106223,C25129,M9507,,Amex,Completed,Mobile,10,2025-07-26,West,0
TX102520,C44663,M7955,766.25,Discover,Reversed,Desktop,111,02-10-2025,West,0
TX110900,C74451,M8684,1846.52,Discover,Completed,Desktop,29,03/12/2025,South,1
TX102527,C17331,M2374,21.8,Amex,Failed,POS,39,06-18-2025,East,0
TX113384,C69878,M6262,1242.52,MasterCard,Pending,Mobile,25,24-Oct-2025,West,0
TX101200,C17936,M3223,527.47,Visa,Failed,ATM,88,03-Feb-2025,East,0
TX104127,C63424,M8349,NaN,Discover,Pending,Desktop,42,09-May-2025,West,0
TX106559,C86955,M8361,NaN,Discover,Reversed,Desktop,10,04-06-2026,West,0
TX108679,C18285,M6793,1627.62,Amex,Failed,ATM,58,2026-03-02 18:43:44,East,0
TX114721,C38010,M1510,1914.66,Visa,Completed,Mobile,45,29/07/2025,East,1
TX108918,C71605,M7397,616.15,Discover,Pending,Desktop,119,2026-04-18,East,0
TX105618,C77391,M2388,581.44,Visa,Reversed,Desktop,41,10-16-2025,East,0
TX100296,C37802,M8349,768.67,Discover,Reversed,Desktop,84,30-Mar-2025,East,0
TX105662,C61717,M8126,1185.85,MasterCard,Reversed,POS,74,2025-12-29 18:01:52,South,0
TX112890,C34890,M7299,968.5,Visa,Completed,Mobile,89,05-14-2026,South,0
TX107778,C64387,M4893,814.89,Amex,Failed,ATM,50,02/05/2026,West,0
TX101703,C58944,M9312,496.32,Visa,Pending,Desktop,40,11-May-2026,East,0
TX108540,C48780,M8355,NaN,Amex,Failed,ATM,8,01-06-2025,North,0
TX111284,C84531,M9312,51.47,Discover,Completed,ATM,77,25/02/2025,South,0
TX111708,C41946,M9647,192.37,MasterCard,Completed,Desktop,120,2025-01-23,North,0
TX107491,C25118,M1686,1789.52,Amex,Reversed,POS,7,22-Feb-2025,North,0
TX114402,C45325,M5743,1077.67,MasterCard,Reversed,Desktop,105,19-Apr-2026,East,0
TX113369,C11824,M2816,1987.59,Visa,Reversed,POS,53,21/12/2025,West,0
TX104574,C51145,M2229,1609.36,Amex,Failed,Mobile,59,2025-11-30 09:21:29,South,1
TX101294,C13794,M1266,1969.61,Amex,Reversed,POS,45,17/02/2026, North ,1
TX111967,C87139,M6772,1249.03,MasterCard,Pending,ATM,66,01-07-2026,East,0
TX112457,C52247,M6751,NaN,Visa,Failed,Desktop,29,16/02/2026,East,0
TX106472,C11854,M2887,1881.89,Amex,Reversed,POS,90,13-Mar-2025,West,1
TX114534,C22704,M2996,941.8,Amex,Pending,Mobile,97,2025-06-16,West,0
TX112901,C95256,M5670,208.51,Discover,Completed,Mobile,94,2026-03-19,East,0
TX112362,C59441,M5742,940.76,MasterCard,Reversed,Mobile,7,2025-01-30 18:01:23,East,0
TX100086,C29340,M9149,1909.13,Visa,Completed,Mobile,1,15/05/2025,North,1
TX107826,C43586,M2821,891.22,MasterCard,Pending,POS,40,2026-03-27 19:59:50,North,0
TX111201,C39817,M7560,90.46,Discover,Pending,Mobile,96,10/05/2025,West,0
TX105658,C13278,M1126,151.65,MasterCard,Completed,POS,3,2025-11-20 04:09:58,East,0
TX101964,C65615,M4630,798.96,MasterCard,Pending,Desktop,51,2026-02-12,East,0
TX107971,C49618,M4084,1617.51,Amex,Pending,Mobile,74,19/03/2025,North,0
TX100696,C60968,M7484,1955.06,MasterCard,Reversed,ATM,95,2026-05-13,East,1
TX113947,C61856,M6129,1588.82,Visa,Failed,Desktop,89,29/08/2025,North,0
TX112775,C34931,M6562,1378.44,MasterCard,Failed,Mobile,73,2025-09-17,South,0
TX110722,C40340,M6655,1498.33,Amex,Completed,Mobile,116,2026-01-21 16:52:53,West,1
TX114281,C12799,M2684,,Amex,Failed,ATM,85,04/07/2025,South,0
TX109844,C78327,M2234,1371.07,Discover,Pending,POS,71,21/10/2025,West,0
TX113807,C45992,M2996,1833.97,Discover,Pending,Mobile,56,23-Jul-2025,West,1
TX114104,C74569,M3655,622.56,Amex,Reversed,ATM,76,14/03/2026,West,0
TX109036,C73092,M6053,702.36,MasterCard,Failed,Desktop,109,04-09-2026,North,0
TX112990,C48254,M9047,833.94,Discover,Reversed,ATM,43,28/04/2026,South,0
TX105134,C83048,M5640,900.64,Visa,Completed,ATM,52,2026-04-03,West,0
TX101469,C11025,M3068,1643.57,Amex,Pending,POS,85,03-Apr-2025,North,0
TX104464,C99928,M3131,1260.7,Visa,Completed,Mobile,64,2025-01-21,East,0
TX109134,C95215,M1713,1553.21,Amex,Reversed,POS,60,21-Aug-2025,South,0
TX109218,C80686,M3986,1608.83,Amex,Completed,ATM,101,04-22-2026,North,0
TX108455,C81511,M3273,1114.54,MasterCard,Pending,Mobile,117,2025-10-20,North,0
TX102430,C11061,M3419,583.94,Amex,Completed,Mobile,27,2026-02-22 11:44:45,West,0
TX107278,C53279,M6727,1390.62,MasterCard,Failed,Desktop,98,10-07-2025,North,0
TX103925,C93307,M3538,1272.78,Amex,Reversed,Mobile,35,2025-03-26 09:00:01,North,0
TX111634,C82603,M4178,543.84,Discover,Completed,POS,81,29/10/2025,South,0
TX106557,C31319,M1715,1838.26,Discover,Failed,Mobile,65,24/07/2025,South,1
TX108617,C97670,M9363,208.25,Discover,Completed,Desktop,5,02-25-2026,East,0
TX101365,C24201,M7553,NaN,MasterCard,Reversed,ATM,113,2025-12-19,North,0
TX108991,C51467,M6493,1303.62,Amex,Completed,Mobile,108,17/03/2025,North,0
TX112302,C34931,M8272,69.34,MasterCard,Reversed,Desktop,102,01-13-2026,North,0
TX103901,C72021,M5634,1626.9,Discover,Failed,Desktop,73,05-Feb-2026,South,1
TX108093,C65872,M1693,164.31,Amex,Completed,Mobile,51,14/04/2025,West,0
TX101417,C92345,M6761,369.35,Amex,Pending,Mobile,28,18/04/2026,West,0
TX104474,C98777,M1618,869.9,Amex,Completed,Desktop,12,2025-02-12,North,0
TX101838,C10425,M3962,1602.57,Amex,Reversed,Desktop,12,28/07/2025,North,0
TX107431,C18675,M1126,1004.91,Amex,Completed,Mobile,64,24/06/2025,North,0
TX101522,C60432,M9266,1765.12,Visa,Pending,Mobile,120,31/01/2025,West,0
TX102786,C34727,M6928,953.98,Amex,Failed,Desktop,110,04-23-2026,East,0
TX110304,C37607,M6517,1857.17,Visa,Pending,ATM,28,05-May-2026,East,1
TX102106,C31805,M3538,489.21,Visa,Completed,POS,30,2025-09-12 09:39:37,South,0
TX103268,C14852,M6179,1286.58,Visa,Pending,Mobile,80,01-12-2025,West,0
TX109392,C54236,M2698,419.4,Visa,Failed,Mobile,41,2026-03-10 00:42:44,North,0
TX109195,C24150,M9626,1198.13,Amex,Failed,Desktop,90,29-Jun-2025,North,0
TX108650,C95394,M5089,1234.15,MasterCard,Completed,Desktop,42,01/08/2025,West,0
TX103671,C85456,M9564,1416.49,Amex,Pending,Mobile,21,18/07/2025,North,0
TX106649,C71537,M3254,1210.6,MasterCard,Failed,ATM,109,2025-01-22,West,0
TX103699,C11658,M7495,1880.41,MasterCard,Pending,Mobile,2,03/10/2025,East,0
TX103199,C86724,M8565,881.85,Visa,Completed,POS,23,25-Jun-2025,West,0
TX105739,C48290,M6952,1624.42,Amex,Pending,Mobile,78,2025-01-19,East,0
TX110551,C13905,M5128,1574.02,Discover,Pending,Mobile,48,01-20-2026,North,0
TX104159,C66346,M3504,922.68,Visa,Pending,POS,63,2025-04-20 23:09:39,East,0
TX112883,C23979,M3273,1121.33,Amex,Failed,POS,47,2025-06-17 01:30:21,East,0
TX101404,C46585,M7116,NaN,Visa,Pending,Desktop,65,27-Feb-2026,North,0
TX112065,C40647,M7566,1997.49,Discover,Completed,ATM,103,2025-03-10,East,1
TX110714,C49529,M4460,1585.52,MasterCard,Reversed,POS,19,04/07/2025,South,0
TX108552,C81376,M6375,1609.53,Amex,Pending,Desktop,84,2025-11-09,West,0
TX110972,C16572,M7081,1467.51,Discover,Reversed,Desktop,84,26-Dec-2025,North,0
TX113702,C14117,M4524,1861.05,Visa,Reversed,Desktop,56,31/12/2025,South,1
TX107460,C48890,M6759,102.52,Amex,Reversed,Desktop,113,01-Feb-2026,north,0
TX100388,C79541,M9266,47.04,Visa,Completed,Desktop,32,10-Oct-2025,South,0
TX113349,C46458,M8272,599.42,Amex,Completed,Mobile,87,10-13-2025,South,0
TX102608,C29555,M9149,1458.24,Amex,Failed,POS,47,2026-01-27 03:23:15,North,0
TX107139,C54587,M4906,1377.03,Amex,Completed,ATM,109,13/05/2026,West,0
TX110164,C72296,M5640,1906.96,Amex,Pending,Desktop,44,22-Jul-2025,West,1
TX108121,C87992,M2773,73.85,Amex,Reversed,Mobile,28,23/04/2025,East,0
TX110955,C19038,M7026,394.38,Visa,Pending,Desktop,38,2026-03-02 02:27:54,North,0
TX103333,C15209,M1341,1988.81,Discover,Failed,POS,87,2025-01-15 22:18:58,North,1
TX112137,C11824,M7272,466.18,MasterCard,Failed,Desktop,117,2025-07-30,West,0
TX108930,C10425,M2502,1016.84,Visa,Pending,POS,84,08-Mar-2026,South,0
TX106235,C21915,M5616,1152.39,Visa,Pending,Mobile,84,2026-01-25 13:23:27,West,0
TX112501,C29442,M7029,1920.32,Discover,Failed,ATM,45,11-01-2025,East,1
TX109127,C88104,M3339,1749.72,Discover,Completed,ATM,118,2026-02-01,East,0
TX105797,C53279,M3147,936.41,Visa,Failed,Mobile,76,07-19-2025,West,0
TX107960,C26544,M6053,1375.87,Visa,Pending,POS,75,2026-02-02,North,0
TX106232,C67939,M7272,,Amex,Failed,ATM,52,14-Jan-2026,North,0
TX109085,C29080,M7126,1612.99,Discover,Completed,Desktop,117,04/01/2026,South,0
TX101456,C21970,M9307,85.44,Discover,Completed,Mobile,23,02-13-2026,North,0
TX104581,C48290,M5687,1451.38,MasterCard,Completed,ATM,72,04-29-2025,South,0
TX107262,C57419,M5128,679.89,Discover,Failed,POS,26,16/03/2026,East,0
TX114814,C59986,M9693,1899.15,Amex,Failed,ATM,76,08-18-2025,West,1
TX103501,C18609,M9316,374.81,MasterCard,Completed,ATM,44,02/05/2025,South,0
TX108865,C57537,M1298,1651.1,MasterCard,Pending,ATM,84,05-05-2025,North,0
TX107394,C44741,M4068,692.07,MasterCard,Pending,Desktop,72,04-01-2026,East,0
TX109569,C97835,M7095,1934.15,MasterCard,Pending,POS,24,01-25-2026,East,1
TX112835,C27601,M3658,960.77,Amex,Pending,Mobile,77,17/03/2026,South,0
TX101794,C35242,M9937,871.18,Discover,Pending,ATM,30,2025-03-20,West,1
TX100282,C44099,M5566,1748.39,Amex,Pending,Desktop,98,2026-03-23,East,0
TX112358,C52372,M7697,1787.67,Visa,Reversed,Mobile,73,03-20-2026,North,0
TX103569,C69600,M9095,1472.12,MasterCard,Completed,Mobile,91,03/06/2025,North,0
TX109802,C73788,M4871,1844.71,Discover,Completed,Desktop,14,2025-01-18,West,1
TX106564,C37110,M9355,1087.73,Visa,Reversed,Mobile,89,2025-05-24 22:04:38,North,0
TX113804,C79541,M1086,951.59,MasterCard,Completed,POS,118,17/11/2025,East,0
TX111016,C82340,M3093,660.37,Discover,Failed,Mobile,56,06-04-2025,North,0
TX109729,C74942,M9443,1625.77,Visa,Failed,Mobile,71,09/08/2025,North,1
TX109971,C23104,M1424,1621.29,MasterCard,Failed,Mobile,47,10/06/2025,West,1
TX108046,C22224,M3655,1999.74,MasterCard,Pending,POS,12,05/07/2025,West,1
TX114831,C19116,M3655,1171.34,MasterCard,Completed,ATM,75,2025-08-07 15:42:57,North,0
TX107466,C65936,M7126,1743.6,Visa,Failed,POS,71,18-May-2025,North,1
TX114313,C55607,M7825,,MasterCard,Completed,ATM,0,04-03-2026,South,0
TX106878,C21188,M7484,785.17,Amex,Pending,Desktop,29,22/02/2026,West,0
TX108029,C27892,M3868,1341.58,Amex,Reversed,ATM,99,2025-04-07,East,0
TX104489,C46208,M3527,1025.09,Visa,Pending,Mobile,89,2025-05-10 12:55:26,West,0
TX106562,C79822,M2864,1506.44,Visa,Reversed,Desktop,109,04-24-2025,South,0
TX106258,C96846,M5186,1027.98,Visa,Failed,ATM,41,04-28-2026,East,0
TX113338,C59941,M2698,930.55,Visa,Reversed,Desktop,65,31-Jan-2026,North,0
TX101525,C15683,M1783,244.88,MasterCard,Failed,Desktop,53,30-Jul-2025,South,0
TX104931,C33834,M9095,1001.69,MasterCard,Pending,ATM,84,15-Aug-2025,East,0
TX110529,C99364,M1510,1348.92,Amex,Failed,ATM,116,12-Dec-2025,North,0
TX100607,C64496,M8259,1349.52,Amex,Completed,POS,120,03/03/2026,West,0
TX103572,C59131,M9586,64.11,Discover,Completed,POS,75,2025-05-22,East,0
TX113922,C30033,M9945,9.71,Discover,Reversed,Mobile,25,2026-01-13,East,0
TX101816,C12540,M7981,1239.41,Visa,Pending,Desktop,7,05-11-2025,South,0
TX109428,C27781,M1307,746.46,MasterCard,Completed,POS,76,28-Apr-2025,West,0
TX110850,C27361,M1713,86.05,MasterCard,Reversed,Mobile,100,24-Jun-2025,North,0
TX104017,C46347,M4048,625.97,Discover,Failed,ATM,18,2026-03-01,West,0
TX102901,C21395,M7505,1786.1,Visa,Reversed,POS,113,2026-04-10,West,0
TX110401,C41571,M9176,478.75,MasterCard,Reversed,Desktop,30,03-16-2025,North,0
TX108797,C93136,M8325,608.69,MasterCard,Completed,Desktop,118,2025-09-18 09:04:36,South,0
TX109809,C48829,M7333,13.3,Discover,Completed,Mobile,41,12/05/2026,East,0
TX107138,C99705,M3549,1764.48,Visa,Reversed,Desktop,119,2025-07-07 22:30:31,West,0
TX113773,C19016,M6968,NaN,MasterCard,Reversed,ATM,106,2025-03-13,North,0
TX104188,C99974,M1717,504.15,Amex,Pending,ATM,68,2025-06-04,East,0
TX105111,C25525,M2079,1851.32,Visa,Reversed,Desktop,49,14-Apr-2026,East,1
TX109641,C85631,M4941,1758.75,Discover,Pending,ATM,72,2025-02-09 20:49:23,West,0
TX110270,C76768,M3093,1153.07,Visa,Completed,Mobile,94,02-07-2025,West,0
TX112899,C30181,M5458,1855.86,Visa,Completed,ATM,83,2025-09-29,North,1
TX100772,C18907,M4268,1470.25,Discover,Reversed,ATM,96,22-Apr-2025,South,0
TX112663,C40161,M6692,1510.08,Discover,Completed,Desktop,26,2025-03-08 19:45:18,West,0
TX103076,C10371,M6375,1851.42,Discover,Pending,POS,99,06/04/2025,West,1
TX101105,C31465,M2033,764.97,Amex,Reversed,Mobile,3,2025-12-11,East,0
TX114242,C88193,M3112,1058.94,Amex,Completed,Desktop,111,20-Jun-2025,West,0
TX103117,C81426,M4271,1315.32,Amex,Reversed,ATM,86,18/05/2025,West,0
TX111464,C85849,M7626,319.51,Discover,Pending,POS,63,11-07-2025,South,0
TX107026,C30028,M8873,168.59,Amex,Failed,Desktop,8,2025-04-13 09:10:35,West,0
TX113352,C60422,M4705,1422.68,Amex,Failed,Desktop,61,03-Jul-2025,North,0
TX103959,C60328,M4271,978.54,Visa,Reversed,Desktop,37,2025-11-09 20:20:53,West,0
TX109587,C14373,M3392,839.78,Discover,Pending,POS,56,2025-02-20,West,0
TX112784,C75338,M8581,1106.39,MasterCard,Pending,Mobile,4,2025-01-13,East,0
TX112051,C92242,M2106,1996.21,Visa,Failed,Desktop,18,01-Mar-2026,North,1
TX108318,C37110,M6562,1863.64,MasterCard,Pending,ATM,64,04-14-2025,South,1
TX107898,C69459,M7012,1754.28,MasterCard,Failed,POS,3,16-Sep-2025,East,0
TX108995,C61990,M4279,549.7,Discover,Failed,Mobile,43,12/09/2025,South,0
TX110242,C15167,M8840,998.6,MasterCard,Failed,Desktop,45,24-Jul-2025,east,0
TX105012,C99733,M9317,1815.76,MasterCard,Failed,Desktop,61,03-07-2025,South,1
TX105045,C93130,M3549,469.55,MasterCard,Pending,Desktop,46,05-Jul-2025,South,0
TX102319,C74942,M8199,960.3,Amex,Failed,Desktop,109,07-30-2025,South,0
TX109983,C89997,M6482,1529.94,Amex,Reversed,POS,33,22-Oct-2025,North,0
TX105670,C33053,M7116,NaN,MasterCard,Completed,Desktop,112,29-Dec-2025,West,0
TX103753,C46559,M7334,1187.02,Visa,Failed,POS,54,04-10-2026,West,0
TX111014,C50963,M9564,175.49,Amex,Completed,Desktop,98,09/06/2025,East,0
TX113371,C78146,M7333,1847.79,Discover,Failed,POS,25,03-Feb-2026,South,1
TX109852,C93748,M5059,1080.99,Discover,Failed,Mobile,45,2025-11-25,North,0
TX110505,C46517,M5772,1995.46,MasterCard,Completed,Mobile,91,2025-04-04 21:56:35,West,1
TX114181,C85525,M6438,1367.46,MasterCard,Reversed,Mobile,70,08-27-2025,North,0
TX107444,C84607,M6585,1979.75,Amex,Pending,POS,87,10/03/2026,East,1
TX114118,C29340,M9406,666.24,Amex,Pending,Desktop,66,06-29-2025,East,0
TX103583,C45382,M9316,1602.43,MasterCard,Completed,Desktop,63,09-10-2025,East,0
TX108822,C19359,M7929,1614.2,Discover,Pending,Mobile,105,29-Jan-2026,East,0
TX107158,C39816,M7560,162.17,Visa,Reversed,Desktop,82,04/10/2025,west,0
TX112335,C61856,M3093,1096.32,MasterCard,Failed,POS,9,05-01-2026,South,0
TX111599,C86225,M7655,,Amex,Failed,Mobile,104,01/11/2025,East,0
TX104437,C42411,M9945,1482.26,MasterCard,Failed,ATM,58,26-Jan-2026,West,0
TX111331,C42951,M5155,1898.79,Visa,Completed,POS,48,2025-10-11,North,1
TX100321,C12757,M8259,1599.35,MasterCard,Completed,Desktop,54,22-Jun-2025,South,0
TX100694,C38043,M8355,1485.38,Amex,Failed,POS,106,2025-10-26,East,0
TX114897,C91070,M9725,1059.15,Amex,Failed,Mobile,1,08-18-2025,West,0
TX101027,C65724,M6129,1763.21,MasterCard,Pending,ATM,22,2025-08-07,West,0
TX113602,C34890,M6236,324.09,MasterCard,Completed,POS,58,2025-01-19,East,0
TX113633,C48427,M1126,595.41,Amex,Completed,Mobile,52,03-10-2025,North,0
TX108145,C65724,M9618,764.12,Amex,Failed,Desktop,32,2026-02-11,South,0
TX111157,C74686,M6848,1556.4,Amex,Completed,Desktop,57,2026-05-04 04:12:28,South,0
TX102937,C44675,M3002,433.74,MasterCard,Completed,POS,12,2026-02-20 18:08:56,North,0
TX107226,C91678,M2108,1698.96,Visa,Failed,ATM,69,2025-01-17 19:18:45,South,1
